Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Dewpoint Temperature [C](TimeStep),Environment:Site Outdoor Air Wetbulb Temperature [C](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Solar Azimuth Angle [deg](TimeStep),Environment:Site Solar Altitude Angle [deg](TimeStep),OUTSIDELIGHTSSCHEDULE:Exterior Lights Electric Energy [J](Hourly),OUTSIDELIGHTSSCHEDULE:Exterior Lights Electric Energy [J](Daily),OUTSIDELIGHTSSCHEDULE:Exterior Lights Electric Energy [J](Monthly),OUTSIDELIGHTSSCHEDULE:Exterior Lights Electric Energy [J](RunPeriod),OUTSIDELIGHTSSCHEDULE:Exterior Lights Electric Energy [J](Annual),OUTSIDELIGHTSSCHEDULE2:Exterior Lights Electric Energy [J](Hourly),OUTSIDELIGHTSSCHEDULE2:Exterior Lights Electric Energy [J](Daily),OUTSIDELIGHTSSCHEDULE2:Exterior Lights Electric Energy [J](Monthly),OUTSIDELIGHTSSCHEDULE2:Exterior Lights Electric Energy [J](RunPeriod),OUTSIDELIGHTSSCHEDULE2:Exterior Lights Electric Energy [J](Annual),Cumulative ExteriorLights:Electricity [J](Hourly) 
 12/21  08:15:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,129.96159490674166,8.135876342000936 
 12/21  08:30:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,132.66851622346258,10.301751962586769 
 12/21  08:45:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,135.46859962476493,12.373697253291708 
 12/21  09:00:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,138.36670003448689,14.343416762013025,3600000.0,,,,,1800000.0,,,,,48600000.0 
 12/21  09:15:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,141.36667862695905,16.202197143723305 
 12/21  09:30:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,144.47114732367838,17.940973276786126 
 12/21  09:45:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,147.68118878982734,19.55042555915931 
 12/21  10:00:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,150.99606690075323,21.02111202671082,3600000.0,,,,,1800000.0,,,,,54000000.0 
 12/21  10:15:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,154.41294929137215,22.343637158767114 
 12/21  10:30:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,157.92667003928808,23.508856456865848 
 12/21  10:45:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,161.52956533395315,24.508112124286776 
 12/21  11:00:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,165.21141637291039,25.33349069542927,3600000.0,,,,,1800000.0,,,,,59400000.0 
 12/21  11:15:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,168.95952995879785,25.978088815096528 
 12/21  11:30:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,172.7589772321488,26.436269369027277 
 12/21  11:45:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,176.59299484077639,26.703887782590269 
 12/21  12:00:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,180.44353253446313,26.77846840392712,3600000.0,,,,,1800000.0,,,,,64800000.0 
 12/21  12:15:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,184.29191026912197,26.659313953294665 
 12/21  12:30:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,188.11953089288367,26.34753690615626 
 12/21  12:45:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,191.90858544280159,25.846009539335065 
 12/21  13:00:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,195.64268929835778,25.15923782995343,3600000.0,,,,,1800000.0,,,,,70200000.0 
 12/21  13:15:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,199.3073986034139,24.293171911139785 
 12/21  13:30:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,202.89057467592964,23.254971075261204 
 12/21  13:45:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,206.38258527602407,22.05274368536308 
 12/21  14:00:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,209.77635121751417,20.69528182150873,3600000.0,,,,,1800000.0,,,,,75600000.0 
 12/21  14:15:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,213.06726164195556,19.1918076475115 
 12/21  14:30:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,216.2529898276998,17.551744251761936 
 12/21  14:45:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,219.33324385409908,15.78451904201822 
 12/21  15:00:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,222.30948410251794,13.899403423540143,3600000.0,,,,,1800000.0,,,,,81000000.0 
 12/21  15:15:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,225.1846342483362,11.905388943864791 
 12/21  15:30:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,227.96280580326136,9.811097544017676 
 12/21  15:45:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,230.6490497286101,7.6247219950225919 
 12/21  16:00:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,233.24914298390224,5.3539918680254889,3600000.0,,,,,1800000.0,,,,,86400000.0 
 12/21  16:15:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,235.76941348205737,3.0061602793116104 
 12/21  16:30:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,238.21660385085603,0.5880069615562132 
 12/21  16:45:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,240.59777251704169,-1.8941462350642669 
 12/21  17:00:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,242.92022971786742,-4.434410645120759,3600000.0,,,,,1800000.0,,,,,91800000.0 
 12/21  17:15:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,245.19150587828484,-7.027299440868949 
 12/21  17:30:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,247.41935017579523,-9.667691525946779 
 12/21  17:45:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,249.61175790657775,-12.350791954250532 
 12/21  18:00:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,251.7770263812173,-15.0720896066555,3600000.0,,,,,1800000.0,,,,,97200000.0 
 12/21  18:15:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,253.92384048953569,-17.827312347873144 
 12/21  18:30:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,256.06139081238839,-20.612379392944356 
 12/21  18:45:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,258.1995293141849,-23.42335010370842 
 12/21  19:00:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,260.3489703813302,-26.256367864548098,3600000.0,,,,,1800000.0,,,,,102600000.0 
 12/21  19:15:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,262.5215485202907,-29.107596992438429 
 12/21  19:30:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,264.73054874529717,-31.97314973368925 
 12/21  19:45:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,266.99113206666598,-34.8489991667726 
 12/21  20:00:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,269.3208872258739,-37.730872087642719,3600000.0,,,,,1800000.0,,,,,108000000.0 
 12/21  20:15:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,271.7405518410221,-40.61411343136129 
 12/21  20:30:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,274.2749626030637,-43.49351007232772 
 12/21  20:45:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,276.95431639886649,-46.36305632209574 
 12/21  21:00:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,279.8158531275752,-49.215635169527569,3600000.0,,,,,1800000.0,,,,,113400000.0 
 12/21  21:15:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,282.9061054149876,-52.042576907829779 
 12/21  21:30:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,286.2838929855316,-54.83303839113565 
 12/21  21:45:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,290.0242453852269,-57.57311963766371 
 12/21  22:00:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,294.22334745863369,-60.24459887289904,3600000.0,,,,,1800000.0,,,,,118800000.0 
 12/21  22:15:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,299.0042447242155,-62.82312741705566 
 12/21  22:30:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,304.52202219864628,-65.27570738013032 
 12/21  22:45:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,310.96467675343498,-67.5573599777519 
 12/21  23:00:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,318.5407528189404,-69.60729376574945,3600000.0,,,,,1800000.0,,,,,124200000.0 
 12/21  23:15:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,327.4369291919298,-71.34602269174732 
 12/21  23:30:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,337.72535752120896,-72.677164075385 
 12/21  23:45:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,349.22656088346118,-73.49999797623508 
 12/21  24:00:00,-20.0,-20.00000101265927,-20.000000074348013,0.0,0.0,358.5860147824966,-73.73615033924325,3600000.0,86400000.0,86400000.0,86400000.0,,1800000.0,43200000.0,43200000.0,43200000.0,,129600000.0 
 07/21  00:15:00,21.408,4.102324271406438,11.43987354176963,0.0,0.0,2.166480344033495,-29.614704768406449 
 07/21  00:30:00,21.18,4.10232781777911,11.354602752093879,0.0,0.0,6.192405243203544,-29.40449874098499 
 07/21  00:45:00,20.952,4.102330062754664,11.26905988976505,0.0,0.0,10.185659698868824,-28.993669019306254 
 07/21  01:00:00,20.724000000000005,4.102333115203549,11.183247102025533,0.0,0.0,14.126491849766634,-28.38632568291873,3600000.0,,,,,1800000.0,,,,,5400000.0 
 07/21  01:15:00,20.572000000000004,4.102325681722329,11.125880431622625,0.0,0.0,17.99722205683392,-27.58834932984615 
 07/21  01:30:00,20.42,4.102332751113365,11.068405253426395,0.0,0.0,21.782788512308316,-26.60712878458647 
 07/21  01:45:00,20.268,4.102325365525222,11.01079610907547,0.0,0.0,25.471080001704278,-25.45125644374908 
 07/21  02:00:00,20.116,4.102331657529284,10.953077728669312,0.0,0.0,29.053057513559076,-24.130208127108948,3600000.0,,,,,1800000.0,,,,,10800000.0 
 07/21  02:15:00,20.002000000000004,4.102333565865049,10.90970453579878,0.0,0.0,32.522690760666979,-22.654031418681809 
 07/21  02:30:00,19.888,4.10232073615676,10.866253461092134,0.0,0.0,35.876751032143179,-21.03306110699452 
 07/21  02:45:00,19.774000000000006,4.1023223560419519,10.82274233333762,0.0,0.0,39.114507616299459,-19.27767392454343 
 07/21  03:00:00,19.660000000000005,4.102323525657858,10.779162064979348,0.0,0.0,42.237373001345059,-17.398088599079164,3600000.0,,,,,1800000.0,,,,,16200000.0 
 07/21  03:15:00,19.546000000000004,4.102325167182462,10.735512317040467,0.0,0.0,45.248534924712618,-15.404212095151803 
 07/21  03:30:00,19.432000000000003,4.102326641888988,10.691796213636259,0.0,0.0,48.15260389452834,-13.305529217049286 
 07/21  03:45:00,19.318000000000006,4.1023277601229159,10.648007276381348,0.0,0.0,50.955295244693989,-11.111030472105556 
 07/21  04:00:00,19.204,4.1023302031742558,10.604148162669774,0.0,0.0,53.663156485782568,-8.829172039320511,3600000.0,,,,,1800000.0,,,,,21600000.0 
 07/21  04:15:00,19.128,4.102325811304629,10.574864128133754,0.0,0.0,56.283344305935738,-6.467861540754292 
 07/21  04:30:00,19.052,4.102322025950277,10.545552666307805,0.0,0.0,58.82345114593651,-4.034463759350459 
 07/21  04:45:00,18.976000000000004,4.102332296752455,10.516219330263145,0.0,0.0,61.29137859250924,-1.5358212240903016 
 07/21  05:00:00,18.900000000000003,4.102328604240998,10.486845097194756,0.0012600745711759925,0.009231209757558376,63.69525354386036,1.0217145019816918,3600000.0,,,,,1800000.0,,,,,27000000.0 
 07/21  05:15:00,18.976000000000004,4.102332296752455,10.516219330263145,5.5376137202527169,40.56813380519077,66.04338283077436,3.6322440699105948 
 07/21  05:30:00,19.052,4.102322025950277,10.545552666307805,22.141872479395454,162.20966120413929,68.34424240865104,6.290276503344721 
 07/21  05:45:00,19.128,4.102325811304629,10.574864128133754,39.068669161281267,286.21407671123338,70.60649813401821,8.990681867618172 
 07/21  06:00:00,19.204,4.1023302031742558,10.604148162669774,53.16083583357104,389.45220996629396,72.83905634907156,11.728641368807518,3600000.0,,,,,1800000.0,,,,,32400000.0 
 07/21  06:15:00,19.470000000000004,4.102321233710775,10.70637183763146,64.45371073094698,472.1829461688762,75.05114393993978,14.499595198518362 
 07/21  06:30:00,19.736,4.102327349797683,10.808228720121864,73.50282069569889,538.4760323993811,77.25241919281159,17.299187885658499 
 07/21  06:45:00,20.002000000000004,4.102333565865049,10.90970453579878,80.82631911308448,592.1274206556647,79.45311668620951,20.123210374221434 
 07/21  07:00:00,20.268,4.102325365525222,11.01079610907547,86.82478159512992,636.0716971780673,81.6642317174884,22.967537470634686,3600000.0,,,,,1800000.0,,,,,37800000.0 
 07/21  07:15:00,20.914,4.102321609967561,11.254769322663958,91.79509816407894,672.4838555208992,83.89775250701868,25.828058639048608 
 07/21  07:30:00,21.560000000000004,4.102331822071899,11.496581418662937,95.95635414568759,702.9688979936426,86.1669518469811,28.700599295570688 
 07/21  07:45:00,22.206000000000004,4.10232847398885,11.736243385085777,99.47153598959867,728.7208508378459,88.48675421042715,31.58082866622068 
 07/21  08:00:00,22.852000000000005,4.102325075851664,11.97379110795008,102.46338968416038,750.6389417589649,90.87419990558885,34.464148795403669,3600000.0,,,,,1800000.0,,,,,43200000.0 
 07/21  08:15:00,23.574000000000006,4.102324930106142,12.236828524470156,105.02558240535844,769.4093693111965,93.34903495986917,37.34555723598894 
 07/21  08:30:00,24.296,4.1023252341950509,12.497305424921969,107.23051074814426,785.5625054019008,95.93446426739432,40.219473057489718 
 07/21  08:45:00,25.018,4.10232498503135,12.755260390153366,109.13479498309634,799.5131457949124,98.65811599662092,43.07951171377768 
 07/21  09:00:00,25.740000000000003,4.10232505452026,13.010732783076844,110.78318626368024,811.5891340115453,101.55327620318717,45.9181885355451,3600000.0,,,,,1800000.0,,,,,48600000.0 
 07/21  09:15:00,26.386000000000004,4.102322119504457,13.237238089471262,112.21137953285457,822.051968468856,104.6604604781728,48.726522574339899 
 07/21  09:30:00,27.032000000000005,4.102332578675023,13.461821895165855,113.44806405321353,831.1118245063481,108.02938518470265,51.493501684429677 
 07/21  09:45:00,27.678,4.10232807707423,13.6844929024382,114.5164361031767,838.9386362823515,111.72136317472996,54.20535606732056 
 07/21  10:00:00,28.324,4.102325481132047,13.90528259715858,115.43532709767685,845.6703612997416,115.812031372883,56.84457286174201,3600000.0,,,,,1800000.0,,,,,54000000.0 
 07/21  10:15:00,28.894000000000003,4.1023313892414949,14.098567200551442,116.22005287172169,851.419202192237,120.39402481112399,59.38857578113539 
 07/21  10:30:00,29.464000000000003,4.102324542772132,14.290415617825538,116.88305789851975,856.2763262170292,125.57856476850073,61.808011091770918 
 07/21  10:45:00,30.034000000000004,4.102330826196613,14.480867148674229,117.43440645855505,860.3154635217868,131.49364797888843,64.06467180287372 
 07/21  11:00:00,30.604000000000004,4.102323974576526,14.669916481832923,117.88215777332971,863.595655345712,138.27435802423225,66.1093519762222,3600000.0,,,,,1800000.0,,,,,59400000.0 
 07/21  11:15:00,30.984,4.102328966856433,14.795193016616317,118.23265161917644,866.1633464044444,146.03820175349535,67.88049865679972 
 07/21  11:30:00,31.364,4.102332691508339,14.919860629098335,118.49072346795158,868.0539609942941,154.83819199604489,69.30549193501783 
 07/21  11:45:00,31.744,4.102323521109288,15.043919042446598,118.65986278312946,869.2930626573009,164.5960501980486,70.30727699611077 
 07/21  12:00:00,32.124,4.102328352952055,15.167391835890813,118.74232407054349,869.8971677304529,175.04444688981205,70.81823863718624,3600000.0,,,,,1800000.0,,,,,64800000.0 
 07/21  12:15:00,32.428000000000007,4.102314311594568,15.265729290519508,118.73919718626647,869.874260415831,185.7349480311737,70.79857195726304 
 07/21  12:30:00,32.732,4.102329309839415,15.363712514341725,118.65044091453003,869.2240387698747,196.14620271248419,70.24988346070229 
 07/21  12:45:00,33.036,4.102315867995968,15.461299969469197,118.4748817027718,867.9379054364329,205.84052294467888,69.21460180740059 
 07/21  13:00:00,33.34,4.102331455714501,15.55853740333926,118.21017748306882,865.9987026053586,214.5653001401356,67.76164260239357,3600000.0,,,,,1800000.0,,,,,70200000.0 
 07/21  13:15:00,33.53,4.102334064029256,15.61911716562065,117.85274454512978,863.3801762896533,222.25422784668357,65.9681184712998 
 07/21  13:30:00,33.72,4.102308013699355,15.679534652664433,117.39764328062499,860.0461392971816,228.96715019693859,63.90598235832331 
 07/21  13:45:00,33.910000000000007,4.10230986080334,15.739830365138028,116.83841609361491,855.9492837748917,234.82415458217566,61.63588024143709 
 07/21  14:00:00,34.1,4.102312022257816,15.799980774545086,116.16686761910991,851.0295711068245,239.96041209837785,59.20614942135623,3600000.0,,,,,1800000.0,,,,,75600000.0 
 07/21  14:15:00,34.1,4.102312022257816,15.799980774545086,115.37277327829402,845.2120968120131,244.50288887305977,56.65427358555953 
 07/21  14:30:00,34.1,4.102312022257816,15.799980774545086,114.44349665606352,838.4042874816502,248.5614458106907,54.00904346271924 
 07/21  14:45:00,34.1,4.102312022257816,15.799980774545086,113.36348853413856,830.4922307340471,252.2273969810647,51.29261143596753 
 07/21  15:00:00,34.1,4.102312022257816,15.799980774545086,112.1136296424049,821.3358602613258,255.5752353704696,48.5221760403183,3600000.0,,,,,1800000.0,,,,,81000000.0 
 07/21  15:15:00,33.872,4.102314853629834,15.727785127867579,110.67036378204878,810.7626051559267,258.6653350853476,45.71127533397083 
 07/21  15:30:00,33.644,4.1023173154393499,15.655387194299486,109.00454560673568,798.558948843811,261.54666264791799,42.87075079523673 
 07/21  15:45:00,33.416000000000007,4.102319976231699,15.582779634353223,107.07989445217739,784.4591019583419,264.25914263766688,40.00945763716054 
 07/21  16:00:00,33.188,4.102323482878067,15.509964984468417,104.85089666542518,768.1296349654166,266.83559806019846,37.13478795592568,3600000.0,,,,,1800000.0,,,,,86400000.0 
 07/21  16:15:00,32.884,4.102309064621731,15.412545076736539,102.25992543502245,749.1483782598511,269.3032950237151,34.253058413653679 
 07/21  16:30:00,32.58,4.102322022827519,15.314767726399456,99.23323647782168,726.975086873826,271.6851553588816,31.36980067414344 
 07/21  16:45:00,32.276,4.102307298606582,15.21659676897547,95.6753324034039,700.910154242442,274.00070368795016,28.48998218646146 
 07/21  17:00:00,31.972,4.102320437970676,15.11807013471973,91.46094841512772,670.0359000636875,276.2668071256421,25.618177058933218,3600000.0,,,,,1800000.0,,,,,91800000.0 
 07/21  17:15:00,31.592000000000004,4.102329677815749,14.994370226488775,86.4235950724156,633.1326354528354,278.4982548028123,22.758701131807546 
 07/21  17:30:00,31.212000000000005,4.102326187725239,14.870064003394259,80.3393009716818,588.5595630686104,280.70821403889217,19.91572136451516 
 07/21  17:45:00,30.832,4.102320442137513,14.745151765128386,72.9044752367945,534.0925994145587,282.9085912699325,17.093346831167368 
 07/21  18:00:00,30.452,4.1023307077539938,14.619642402126889,63.71002775705789,466.7347816854932,285.1103188611917,14.295706612330289,3600000.0,,,,,1800000.0,,,,,97200000.0 
 07/21  18:15:00,29.882,4.102324496952178,14.430212496713196,52.23010014642249,382.6337116381394,287.32358346393809,11.527018427360819 
 07/21  18:30:00,29.312,4.102331509965587,14.239398221815128,37.91741685340748,277.78009051632287,289.55800730468368,8.791650788295203 
 07/21  18:45:00,28.742,4.102324266125824,14.047160416852848,20.83384530718342,152.6271543656699,291.8227904289666,6.094180643710111 
 07/21  19:00:00,28.172,4.102331671153895,13.853504086049446,4.607202535643001,33.75201275777139,294.12681921784067,3.43944782459131,3600000.0,,,,,1800000.0,,,,,102600000.0 
 07/21  19:15:00,27.754,4.102332558985525,13.710567021002547,0.00008891808717515297,0.0006514070934616592,296.4787442648743,0.8326070329684858 
 07/21  19:30:00,27.336000000000003,4.102332440879804,13.566844704628537,0.0,0.0,298.88702880848418,-1.7208224276246147 
 07/21  19:45:00,26.918,4.1023336066904358,13.422330418654685,0.0,0.0,301.359967272529,-4.214909537750941 
 07/21  20:00:00,26.5,4.102333745942796,13.27701695279942,0.0,0.0,303.9056720416853,-6.643268030086321,3600000.0,,,,,1800000.0,,,,,108000000.0 
 07/21  20:15:00,26.158,4.102324552147634,13.157517506921888,0.0,0.0,306.5320254073928,-8.999018093463166 
 07/21  20:30:00,25.816000000000004,4.1023283960597809,13.037486307071435,0.0,0.0,309.2465927499318,-11.27475574753466 
 07/21  20:45:00,25.474000000000005,4.1023338283830699,12.91690400888917,0.0,0.0,312.056492632522,-13.46253319339727 
 07/21  21:00:00,25.132,4.102323616504226,12.795761787847738,0.0,0.0,314.9682198170343,-15.553854373137759,3600000.0,,,,,1800000.0,,,,,113400000.0 
 07/21  21:15:00,24.79,4.102328170523104,12.674075454445595,0.0,0.0,317.98741858977265,-17.53969088090423 
 07/21  21:30:00,24.448,4.102332195023255,12.551826110602003,0.0,0.0,321.118606582551,-19.41052412854303 
 07/21  21:45:00,24.106,4.102322973270041,12.42900404369631,0.0,0.0,324.3648538439825,-21.1564200812657 
 07/21  22:00:00,23.764000000000004,4.102327586867476,12.305626024252197,0.0,0.0,327.7274284705074,-22.7671426759558,3600000.0,,,,,1800000.0,,,,,118800000.0 
 07/21  22:15:00,23.498,4.102321151478484,12.209260273131254,0.0,0.0,331.2054285277688,-24.23231090158323 
 07/21  22:30:00,23.232,4.102330032158803,12.112558584188389,0.0,0.0,334.795429603378,-25.54160214943351 
